,artist,song,text
73,Dusty Springfield,Sandra,"She's a great little housewife  
Though sometimes she talks like a fool  
But she helps at the store in the holiday rush  
And she picks up the kids after school  
And she puts down the 'phone  
When her husband comes home  
And she changes from mother to wife  
'Til she feels the words hanging between them  
And she hangs by her words to her life  
  
She says  
I swear I love my husband  
I love my kids  
I wanted to be like my mother  
But if I hadn't done it as soon as I did  
Oh, there might have been time to be me for myself, for myself  
So many things that she wishes  
She don't even know what she's missing  
And that's how she knows that she missed  
  
She's a sweetheart except when she's moody  
It's hard to get through to her then  
Depressed for a while when the youngest was born  
Ah, but that happens now and again  
Ah, she might take a drink with the housework  
Or when Michael's kept late at the shop  
A martini or two before dinner  
But she always knows when to stop  
  
She says  
I swear I love my husband  
And I love my kids  
And, though I wanted to be like my mother  
But if I hadn't done it as soon as I did  
Oh, there might have been time to be me for myself, for myself  
So many things that she wishes  
She don't even know what she's missing  
And that's how she knows that she missed  
  
Oh, they used to hold hands at the movies  
Now it's seldom, if ever, they go  
Once you pay for the sitter, and parking the car  
There's no money left for the show  
She was doing the dishes  
When a glass fell and broke on the tile  
And she cut her wrist, quite by mistake  
It was real touch and go for a while  
  
She says  
Oh God, I love my husband  
And I love my kids  
Well, I wanted to be like my mother  
But if I hadn't done it as soon as I did  
Oh, there might have been time to be me for myself, for myself  
So many things that she wishes  
She don't even know what she's missing  
And that's how she knows that she missed

"
74,Dusty Springfield,Save Me Save Me,"I can't stand the morning light  
Now you've gone there ain't no-one  
Oh, to make it right  
The way you do  
Every day I fall more in love with you  
Knowing that you left  
This heart of mine  
You captured at the start  
And I know you know  
That I can't get through  
Am I livin' a lie when  
I reach for you?  
  
You gotta save me, save me  
Only you can keep me warm  
Above the storm  
You gotta save me, save me  
You know there ain't a world enough  
Without your love, ooh, hoo, hoo, love  
  
Gonna lay my head  
Try to rest my heart  
Dream my dreams  
But they're all of you  
And they fall apart  
The way I do  
Every night I fall more  
In love with you  
I'm praying for the day  
You turn around  
And make your love all mine  
And when I'm going down for  
The very last time  
You can throw me a line  
  
You gotta save me, save me  
Only you can keep me warm  
Above the storm  
You gotta save me, save me  
You know there ain't a world enough  
Without your love  
  
When do I get to be near you?  
For all time  
Hear what you say again  
  
And I know you know  
That I can't get through  
Am I livin' a lie when  
I reach for you?  
And when I'm goin' down for  
The very last time  
You can throw me a line  
You can keep me alive  
  
You gotta save me, save me  
Only you can keep me warm  
Above the storm  
You gotta save me, save me  
You know there ain't a world enough  
Without your love, ooh, hoo, hoo  
  
You gotta save me, save me  
Only you can keep me warm  
Above the storm  
You gotta save me, save me  
You know there ain't a world enough  
Without your love

"
75,Dusty Springfield,Say I Won't Be There,"Call the boys and tell them  
Say I won't be there  
You can tell them  
I'm not going anywhere  
Yesterday was dreaming  
But my dream came tumbling down  
  
Call the boys and tell them  
Say I won't be there  
If you see my darling  
Out there in the crowd  
Say I still remember  
Promises we vowed  
Yesterday was dreaming  
But my dream came tumbling down  
  
Call the boys and tell them  
Say I won't be there  
Bring me back my darling  
Be my friend for life  
I don't want no new lover  
I just want a true lover  
  
Call the boys and tell them  
I won't spoil their fun  
Everyone there dancing  
But I'm the lonely one  
Yesterday was dreaming  
But my dream came tumbling down  
  
Call the boys and tell them  
Say I won't be there  
Bring me back my darling  
Be my friend for life  
Oh, I don't want no new lover  
I just want a true lover  
  
Call the boys and tell them  
I won't spoil their fun  
Everyone there dancing  
But I'm the lonely one  
Yesterday was dreaming  
But my dream came tumbling down  
  
Call the boys and tell them  
Say I won't be there  
I won't be there

"
76,Dusty Springfield,Sea And Sky,"The sea goes on forever  
The sky goes on forever  
It's all a vast unmeasured shore  
  
If you just think about it  
The waves are always sighin'  
The sea birds always cryin'  
Where time means nothing anymore  
  
If I could I would take up the sea  
Join hands with the sky  
I'd melt with the shore  
They're part of all I adore  
And all the love we will share  
One moment more, ooh, yeah, yeah, yeah  
  
Ahh, the sea goes on forever  
The sky goes on forever  
It's something no-one can deny  
If they go on forever  
And they go on forever  
  
Then why not you and I?  
Like sea and sky  
Sea and sky  
Sea and sky

"
77,Dusty Springfield,See All Her Faces,"Here she comes  
Here she comes  
Ribbons flying from her half-forgotten hair  
Look at her run  
See what the world and love have done  
See all her faces  
See all her faces  
  
Look in my eyes  
That she is me  
I can't disguise  
See all her faces  
Ah, ha, see all her faces  
  
I'm looking for someone  
Of the gentle kind  
Knowing that looks can lie  
Looking for someone  
Is he there to find?  
Or should I run on by, ah, ha  
  
Here she comes  
Here she comes  
Shadows sadly chasing  
Every step she takes  
Look at her now  
She needs love so much more somehow  
See all her faces  
See all her faces  
  
Look at my life  
The wasted years  
Each a knife  
See all her faces, ah-ha  
See all her faces  
  
Waiting for someone  
Who will set me free  
Passing the time too fast  
Waiting for someone  
Is that where he'll be?  
Or should I run right past? , hmm  
  
There she goes  
There she goes  
Somehow making me and all her faces sad, oh, oh  
Ba, da, ba, da, ba, da, ba, da

"
78,Dusty Springfield,So Much Love,"In the midst of all my darkness, baby  
You came along to guide me  
You took pity on a lonely girl  
When you said you'd stand beside me  
I'll never forget you for what you've done  
I'll never turn my back on you for anyone  
  
I got so much love to give you  
Baby, I got so much love to give you  
Oh, there's more than enough  
To last a whole life through, yes  
And it's all for you  
  
My world was cold and so empty  
And my life so unfulfilling  
When I needed someone to pick me up  
You were oh-so willing  
Now to you it might seem a little thing  
But to me it seemed you'd changed my winter to spring  
  
(I've got so much love)  
Baby, I got so much love to give you  
Oh, there's more than enough  
To last my whole life through, yeah  
It's all for you  
  
There's so few men nowadays  
Who understand the soul of a woman  
Now they're always on the take, and they're  
Never giving, never offering a helping hand  
Oh baby, I can count on you  
Whenever trouble calls  
You see me through  
You show your love in so many ways  
I'm gonna love you for the rest of my days, yeah  
  
I got so much love to give you  
Baby, I got so much love to give you  
Oh, there's more than enough  
To last my whole life through, oh yeah  
It's all for you  
  
(So much love)  
It's gonna last my whole life through  
(So much love)  
Yes it is  
Just say it, baby, baby, baby  
So many days  
So many ways

"
79,Marianne Faithfull,A Waste Of Time,"Another waste of time  
Another sort of step along the way  
A waste of time  
A waste but an interest in delay  
Was it all of a waste  
Or was it fun  
People fly far away  
  
A waste of time  
Almost not too clear a lesson not to play  
Exercice perhaps in sensual decay  
Hard to love and to see how the land lay  
How to love, what to say  
  
Gliding across thin ice  
With nothing left to say  
Gliding across thin ice  
With nothing left to say  
Gliding across thin ice  
With nothing, nothing left to say  
  
A waste of time  
At least some company along the way  
Great visions  
Perhaps too fast too bright but anyway  
And I'll be what you be  
You wanna say  
You think you wanna say  
Gliding across thin ice  
With nothing left to say  
Gliding across thin ice  
With nothing left to say  
Gliding across thin ice  
With nothing, nothing left to say  
  
How to love and to see how the land lay  
How to laugh, what to say  
Gliding across thin ice  
With nothing left to say  
Gliding across thin ice  
With nothing left to say  
Gliding across thin ice  
With nothing, nothing left to say

"
80,Marianne Faithfull,After The Ceasefire,"After the ceasefire that they swore would last  
She had the bright idea: ""To hell with the past!""  
That's where love lay bleeding, licking at its wounds  
The times were never changing, sticking to their guns  
She thought she really meant it, that's the honest truth  
She felt it in her marrow, she felt it in her boots  
After the ceasefire, after the ceasefire  
  
The man she married, he was something else  
He adored the chaos, smashing all the delft  
The man she married, he was something else  
He had the sudden notion it's time to call a truce  
It's time to lead a quiet life for the love of Jesus  
Let's sit down together, and engage in talks of peace  
After the ceasefire, after the ceasefire  
  
He was Irish Catholic, she had English blood  
They met in a good restaurant, they gave the secret nod  
She ordered fish and lentils, he the kidney stew  
She played with bold impulses, wine turned his lips blue  
They left in separate taxis to the same address  
In case someone was watching, and there they did confess  
After the ceasefire, after the ceasefire  
  
It was all the others' fault, they thought at any rate  
After the ceasefire to put an end to hate  
She was reaching for her knife, he a fork and spoon  
They sat about devouring the poison of the moon  
Shared a fatal cigarette neither one would light  
Their breath was flame enough, nobody said goodnight  
After the ceasefire, after the ceasefire  
  
After the ceasefire that they swore would last  
They had the strange idea of living in the past  
That's where love lies bleeding, licking at its wounds  
The times are never changing, sticking to their guns  
They sit about devouring the poison of the moon  
The times were never singing the same tune  
After the ceasefire [Repeat: x4]

"
81,Marianne Faithfull,As Tears Go By,"It is the evening of the day,  
I sit and watch the children play.  
Smiling faces I can see  
But not for me,  
I sit and watch as tears go by.  
  
My riches can't buy everything,  
I want to hear the children sing.  
All I hear is the sound  
Of rain falling on the ground,  
I sit and watch as tears go by.  
  
It is the evening of the day,  
I sit and watch the children play.  
Doing things I used to do  
They think are new,  
I sit and watch as tears go by.  
  
Hmm, hmm, hmm, hmm, hmm, hmm, hmm, hmm, hmm, hmm, hmm  
Hmm, hmm, hmm, hmm, hmm, hmm, hmm, hmm, hmm, hmm, hmm  
Hmm, hmm, hmm, hmm, hmm, hmm, hmm, hmm ...

"
82,Marianne Faithfull,Bells Of Freedom,"Way across the deep blue ocean  
Way above the mountain so high  
People sing and loitering's freely  
Songs of joy reach up to the sky.  
In this time of worry and confusion  
In this world of trouble and pain  
We're so many and the road is so weary,  
How many people can tell you my name ?  
Bells of freedom ring  
Bells of freedom ring.  
Come friends and people from every corner,  
People, come from everywhere.  
Let the bells of freedom ring loudly,  
Ring for those who know and care.  
Bells of freedom ring  
Bells of freedom ring.  
Way across the deep blue ocean  
Way above the mountain so high  
People sing and loitering's freely  
Songs of joy reach up to the sky.  
Bells of freedom ring  
Bells of freedom ring for us.  

"
83,Marianne Faithfull,Black Girl,"Black girl, black girl, don't you lie to me  
Tell me where did you sleep last night ?  
In the pines, in the pines  
Where the sun never shines  
And I shivered the whole night long.  
Tell me where did you get that pretty little dress  
And those shoes that you wear so fine ?  
I got my dress from a railroad man  
And my shoes from a driver deep in the mine.  
Black girl, black girl, don't lie to me  
Tell me where did you sleep last night ?  
In the pines, in the pines  
Where the sun never shines  
And I shivered the whole night long.  

"
84,Marianne Faithfull,Blazing Away,"So searching down and out looking for a place to stay  
A place of no commitment, a place with no involvement.  
I got one eye on insanity, the other on the wheel,  
One's turning, one's burning, blazing away.  
One's turning, one's burning, blazing away.  
  
Strange-looking exile with a passion for the dangerous,  
An eye for the wicked, a tongue for the nasty.  
I got one eye on insanity, the other on the wheel,  
One's turning, one's burning, blazing away.  
One's turning, one's burning, blazing away.  
  
What is the reason that things change?  
What is the reason they can never stay the same?  
What can I do, what can I do?  
Feel it, release it, things change.  
  
Feel it, release it, things change.  
Feel it, release it, things change.  
  
What is the reason that things change?  
What is the reason they can never stay the same?  
What can I do, what can I do?  
Feel it, release it, things change.  
  
Feel it, release it, things change.  
Feel it, release it, things change.  
  
So searching, down and out looking for a place to stay,  
A place of no commitment, a place with no involvement.  
I got one eye on insanity, the other on the wheel,  
One's turning, one's burning, blazing away.  
One's turning, one's burning, blazing away.

"
85,Marianne Faithfull,Bored By Dreams,"Things are never what they seem  
Play a part most of the time.  
What is yours cannot be mine  
And I'm bored by dreams.  
  
Bored by dreams.  
I can't say the words I mean  
Make myself go through the line.  
Does the payment fit the crime  
If I'm bored by dreams ?  
  
Take me through the steps my love,  
Shall we dance again ?  
I was older then,  
Now we are the same.  
  
Lasse des raves.  
Rave qui brille dans le noir  
Brillera bien, tu peux le croire.  
Toujours dire la v

"
86,Marianne Faithfull,Boulevard Of Broken Dreams,"I walk along the street of sorrow  
The boulevard of broken dreams  
Where gigolo and gigolette  
Can take a kiss without regret  
So they forget their broken dreams.  
  
You laugh tonight and cry tomorrow  
When you behold your shattered schemes.  
And gigolo and gigolette  
Wake up to find their eyes are wet  
With tears that tell of broken dreams.  
  
Here is where you'll always find me,  
Always walking up and down,  
But I left my soul behind me  
In an old cathedral town.  
  
The joy that you find here, you borrow,  
You cannot keep it long it seems.  
But gigolo and gigolette  
Still sing a song and dance along  
The boulevard of broken dreams.  
  
Da, da, da, da, da, da, da,  
Da, da, da, da, da, da, da.  
Da, da, da, da, da, da, da,  
Da, da, da, da, da, da, da.  
  
The joy that you find here, you borrow,  
You cannot keep it long it seems.  
But gigolo and gigolette  
Still sing a song and dance along  
The boulevard of broken dreams.

"
87,Marianne Faithfull,Brain Drain,"Well, I know that you're tired of living this way,  
We've been trying to get high without having to pay.  
  
The walls are all empty, it's not a permanent state,  
Just let me tell you that it's not too late.  
  
[Chorus]  
You're a brain drain, you go on and on like a blood stain.  
You're a drain brain, you go on and on like a blood stain.  
  
Well, you know I ain't selfish, there's always a way.  
If a thing ain't worth having, you're having to pay.  
  
[Chorus]  
  
Got so much to offer, but I can't pay the rent,  
I can't buy you roses 'cause the money's all spent.  
  
Well, you sat in my car, you drank my champagne,  
You stole all my silk but you gave me no change.  
  
[Chorus]  
  
Got so much to offer, but I can't pay the rent,  
I can't buy you roses 'cause the money's all spent.  
  
Well, you sat in my car, you drank my champagne,  
You stole all my silk, you left me no change.  
  
[Chorus: x2]

"
88,Marianne Faithfull,Broken English,"Could have come through anytime,  
Cold lonely, puritan  
What are you fighting for?  
It's not my security.  
  
It's just an old war,  
Not even a cold war,  
Don't say it in Russian,  
Don't say it in German.  
Say it in broken English,  
Say it in broken English.  
  
Lose your father, your husband,  
Your mother, your children.  
What are you dying for?  
It's not my reality.  
  
It's just an old war,  
Not even a cold war,  
Don't say it in Russian,  
Don't say it in German.  
Say it in broken English,  
Say it in broken English.  
  
Us cd mfsl ultradisc udcd 640  
R. 08 08 1995  
What are you fighting for? [Repeats]  
  
Could have come through anytime,  
Cold lonely, puritan.  
What are you fighting for?  
It's not my security.  
  
It's just an old war,  
Not even a cold war,  
Don't say it in Russian,  
Don't say it in German.  
Say it in broken English,  
Say it in broken English.  
  
Say it in broken English,  
Say it in broken English.  
  
What are you fighting for?  
What are you fighting for?  
What are you fighting for?  
What are you fighting

"
89,Marianne Faithfull,Can't You Hear My Heartbeat,"Every time I see you looking my way,  
Baby, baby, can't you hear my heartbeat?  
In the park or walking down the high way,  
Baby, baby, can't you hear my heartbeat?  
  
And when you move up closer to me  
I get a feeling that's oo-wee.  
  
Can't you hear the pounding of my heartbeat  
'Cause you're the one I love, you're the one I love.  
  
When I feel you put your arms around me,  
Baby, baby, can't you hear my heartbeat?  
Then I'm glad, I'm mighty glad you found me,  
Baby, baby, can't you hear my heartbeat?  
  
And when you asked me to meet your ma  
I knew that baby we'd be goin' far.  
  
Can't you hear the pounding of my heartbeat  
'Cause you're the one I love, you're the one I love.  
  
All my friends are crying out to meet you,  
Baby, baby, can't you hear my heartbeat?  
Now's the time to go and see the preacher,  
Baby, baby, can't you hear my heartbeat?  
  
Now wedding bells are going to chime  
And baby, baby, you're gonna be mine.  
  
Can't you hear the pounding of my heartbeat  
'Cause you're the one I love, you're the one I love.  
  
Baby, baby, can't you hear my heartbeat?  
  
Ah!  
Ah...  
Oh...  
Oh...

"
90,Marianne Faithfull,Chords Of Fame,"I found him by the stage last night, he was breathing his last breath.  
A bottle of gin and a cigarette was all what he had left.  
Well, I know that you make music 'cause you carry a guitar,  
But God help the troubadour who tries to be a star.  
  
[Chorus]  
Come on and play the chords of love, my friend,  
Play the chords of fame,  
But if you want to keep your song, do mi, do mi do,  
Don't play the chords of fame, oh no, no.  
  
You know I've seen my share of hustlers as they try to take the world  
And when they find a melody, they're surrounded by the girls.  
But it all fades so quickly like a sunny summer day,  
Reporters ask you questions and they write down what you say.  
  
[Chorus]  
  
They'll rob you of your innocence, and put you up for sale.  
The more that you will find success, the more that you will fail.  
I've been around, I've had my share, and I really can't complain,  
But I wonder who I left behind on the other side of fame.  
  
[Chorus]  
  
Don't, oh don't, don't play the chords of fame.  
Don't, oh don't, don't play the chords of fame.  
Don't

"
91,Marianne Faithfull,Come And Stay With Me,"I'll send away all my false pride  
And I'll forsake all of my life  
Yes I'll be as true as true can be  
If you'll come and stay with me.  
  
Lovers of the past I'll leave behind  
There'll never be another on my mind  
I'll do all I can so you'll feel free  
If you come and stay with me  
  
The promises I made most faithfully  
I'll keep them still should you decide to leave  
I'll try and see that you have all you need  
If you'll come and stay with me  
  
We'll live a life no one has ever known  
But I know you're thinking that I'm hardly grown  
I'll do all I can so you'll feel free  
If you'll come and stay with me.  
  
But oh thank God at last and finally  
I could see you're gonna stay with me  

"
92,Marianne Faithfull,Don't Make Promises,"It seems the songs we're singing  
Are all about tomorrow,  
Tunes of promises that we can't keep.  
Every moment bringing  
A love I can only borrow,  
You're telling me lies in your sleep.  
  
Do you think I'm not aware  
Of what you're saying  
Or why you're saying it?  
Is it hard to keep me where  
You want me staying?  
Don't go on betraying.  
  
Don't make promises that you can't keep.  
  
We had a chance to find it,  
Our time was now or never,  
You promised me things that I need.  
And then the things behind it  
Took away the chance forever,  
You're telling me lies in your sleep.  
  
Do you think I'm not aware  
Of what you're saying  
Or why you're saying it?  
Is it hard to keep me where  
You want me staying?  
Don't go on betraying.  
  
Don't make promises that you can't keep.  
Don't make promises that you can't keep.  
Don't make promises that you can't keep.  
Don't make promises that you can't keep....

"
93,Marianne Faithfull,Down By The Salley Garden,"Down by the Salley Gardens  
My love and I did meet.  
She passed the Salley Gardens  
With little snow white feet.  
  
She bid me take life easy  
As the leaves grow on the trees.  
But I being young and foolish,  
With her did not agree.  
  
In a field by the river  
My love and I did stand.  
And on my healing shoulder  
She laid her snow white hand.  
  
She bid me take love easy  
As the grass grows on the weeds.  
But I was young and foolish  
And now I'm full of tears.  
  
Down by the Salley Gardens  
My love and I did meet.  
She passed the Salley Gardens  
With little snow white feet.  
  
She bid me take love easy  
As the leaves grow on the trees,  
But I was young and foolish  
And with her did not agree.

"
94,Marianne Faithfull,Dreamin' My Dreams,"I hope that I won't be that lone anymore  
Maybe I've learned this time.  
I hope that I find what I'm reaching for,  
The way that is easin' my mind.  
  
Some day I'll get over you,  
I'll live to see it all through,  
But I'll always miss  
Dreamin' my dreams  
With you.  
  
But I won't let it change me, not if I can,  
I'd rather believe in love.  
I'll give it away as much as I can  
To those that I'm fondest of.  
  
Some day I'll get over you,  
I'll live to see it all through,  
But I'll always miss  
Dreamin' my dreams  
With you.  
  
La, la la, la la la, la la,  
La la, la la, la la.  
La la la la, la la la la la,  
La la, la la, la la.  
  
Some day I'll get over you,  
I'll live to see it all through,  
But I'll always miss  
Dreamin' my dreams  
With you.  
  
But I'll always miss  
Dreamin' my dreams  
With you.

"
95,Marianne Faithfull,Fare Thee Well,"Oh, fare thee well, I must be gone  
And leave you for a while.  
If ever I go I will return  
If I go ten thousand miles.  
  
If I go  
If I go  
If I go ten thousand miles.  
  
Ten thousand miles it is so far  
To leave me here alone  
While I may lie lament and cry  
And you'll not hear my moan.  
  
And you  
No, you  
And you'll not hear my moan.  
  
The crow that is so black, my love,  
Will change its colour white.  
If I ever should prove false to thee  
The day will turn to night.  
  
Oh the day  
Yes, the day  
Oh the day will turn to night.  
  
The rivers never will run dry  
Or the rocks melt with the sun.  
I'll never prove false to the boy I love  
Till all these things be done.  
  
Till all  
Till all  
Till all these things be done.

"
96,Marianne Faithfull,For Beauty's Sake,"What are you takin' for beauty's sake?  
What are you takin' for beauty's sake?  
What are you takin'?  
What are you takin' for beauty's sake?  
What are you takin' for beauty's sake?  
What are you takin' for beauty's sake?  
What are you takin'?  
What are you takin' for beauty's sake?  
My heart's achin' 'cause I can't ignore you  
My heart's breakin' 'cause I can't reward you  
What can I do 'cause you stepped inside my soul?  
Feel like you're dyin' for beauty's sake  
Say that you're lyin' for beauty's sake  
Who cares what you're feeling ?  
You've lost and you're dealing for beauty's sake  
In your circle you hold supreme sway  
Can you imagine not getting your own way?  
What can I do 'cause you stepped inside my soul?  
What are you takin' for beauty's sake?  
What are you takin' for beauty's sake?  
What are you takin'?  
What are you takin' for beauty's sake?  
My heart's achin' 'cause I can't ignore you  
My heart's breakin' 'cause I can't reward you  
What can I do 'cause you stepped inside my soul?  
You stand astride the city takin' it all in  
Lyin' before the fire, admiring your own skin  
Beautiful and dumb, avarice and handsome  
What can I do ? What can I do ?  
What can I do 'cause you stepped inside my soul ?  
What are you takin' for beauty's sake?  
What are you takin' for beauty's sake?  
What are you takin'?  
What are you takin' for beauty's sake?  
What are you takin' for beauty's sake?  
What are you takin' for beauty's sake?  
What are you takin'?  
What are you takin' for beauty's sake?  
What are you takin' for beauty's sake?  
What are you takin' for beauty's sake?  
What are you takin'?  
What are you takin' for beauty's sake?  

"
97,Marianne Faithfull,Guilt,"I feel guilt, I feel guilt,  
Though I know I've done no wrong I feel guilt.  
I feel guilt, I feel guilt,  
Though I know I've done no wrong I feel guilt.  
I feel bad, so bad,  
Though I ain't done nothing wrong I feel bad.  
I feel bad, so bad,  
Though I ain't done nothing wrong I feel bad.  
I never lied to my lover,  
But if I did I would admit it.  
If I could get away with murder  
I'd take my gun and I'd commit it.  
I never gave to the rich, I never stole from the poor,  
I'm like a curious child, give me more,  
More, more, more, more, more, more.  
I feel blood, I feel blood,  
Though I feel it in my veins, it's not enough.  
I feel blood, I feel blood,  
Though it's streaming through my veins it's not enough.  
I never stole a scarf from harrods,  
But if I did you wouldn't miss it.  
I never stole a doll from lovecraft,  
But if I did you know I'd kiss it.  
I never stole from the rich, I never gave to the poor,  
I'm like a curious child, just give me more,  
More, more, more, more, more, more, more, more.  
I feel guilt, I feel guilt,  
Though I know I've done no wrong I feel guilt.  
I feel guilt, I feel guilt,  
Though I ain't done nothing wrong I feel guilt.  
Guilt, guilt, guilt, guilt  
Guilt, guilt, guilt, guilt ...  

"
98,Marianne Faithfull,Hang It On Your Heart,"Am I 12, am I 104,  
I am the hanging man and that's for sure.  
I know for sure  
Follow your heart,  
Don't mess around,  
Follow your heart.  
  
Doesn't matter where you catch a start  
You take the future and you pin it, pin it hang it on your heart  
Wishing on a star  
No use your wishing on a star  
If you wanna know where to start, yeah,  
If you wanna know where to start,  
Hang it on your heart,  
Hang it on your heart.  
  
Double vison is the state of the art,  
Indecision tearing me apart.  
Don't fall apart,  
Follow your heart.  
Don't muck around,  
Follow your heart.  
Wishing on a star,  
Don't do your wishing on a star,  
If you wanna know where to start, yeah,  
If you wanna know where to start,  
Hang it on your heart,  
Hang it on your heart.  
  
Clocks tick around in your town  
Sleep clocks around in a sleepy town.  
Can't keep a good thing down,  
You can't keep a good thing down.  
  
If you wanna know where to start, yeah,  
If you wanna know where to start,  
Hang it on your heart,  
Hang it on your heart.  
  
Hang it on your heart  
Hang it on your heart  
Hang it on your heart  
Hang it on your heart  
  
Hang it on your heart  
Hang it on your heart  
Hang it on your heart  
Hang it on your heart

"
99,Marianne Faithfull,Hang On To A Dream,"What can I say ?  
He's a-walking away  
From what we've seen.  
  
What can I do  
Still loving you ?  
It's all a dream.  
  
How can we hang on to a dream,  
How can it really be the way it seems ?  
  
What can I do ?  
He's a-saying we're through  
Without a word.  
  
What can I try ?  
I still don't see why  
He says what he does.  
  
How can we hang on to a dream,  
How can it really be the way it seems ?  
  
What can I say ?  
He's a-walking away  
From what we've seen.  
  
What can I do  
Still loving you ?  
It's all a dream.  
  
How can we hang on to a dream,  
How can it really be the way it seems ?  
  
How can we hang on to a dream,  
How can it really be the way it seems ?

"
100,Marianne Faithfull,He'll Come Back To Me,"Do you hear  
What I hear,  
Or can I have been deceived ?  
Voices singing,  
Bells are ringing,  
They say  
He'll come back to me.  
  
Though he's gone,  
In my sleep  
As if he were here with me,  
He'll be back now,  
I can tell now,  
You'll see,  
He'll come back to me.  
  
Once more, once more,  
Tell me that he's still sure.  
I know, I know  
That he loves me much more  
And I'll be here waiting  
Until he comes back to me.  
  
There's one thing  
You should know:  
Just how much I love him so.  
Though he hurt me,  
He won't desert me,  
And now  
He'll come back to me.  
  
Once more, once more,  
Tell me that he's still sure.  
I know, I know  
That he loves me much more  
And I'll be here waiting  
Until he comes back to me.  
  
There's one thing  
You should know:  
Just how much I love him so.  
Though he hurt me,  
He won't desert me,  
And now  
He'll come back to me.  
  
So you see,  
Patiently  
I'll be waiting here for his call.  
Voices singing,  
Church bells ringing  
To say  
He's come back to me.

"
101,Marianne Faithfull,Hello Stranger,"Hello stranger, hello stranger.  
Who is that person in the mirror? it's not me.  
Whatever happened to the one that I used to be?  
Is she just another fading memory?  
  
Hello stranger, hello stranger.  
Hello stranger, hello stranger.  
Every night you're always in my bed.  
Every day you stay inside my head.  
  
Oh, how I wish that I was there instead  
Of some sad stranger,  
Some sad stranger,  
Hello stranger.

"
102,Marianne Faithfull,House Of The Rising Sun,"[Repeat: x2]  
There is a house in New Orleans,  
They call it the rising sun  
And it's been the ruin  
Of many poor girl,  
And me, oh god, I'm one.  
  
If I had listened  
To what my mother said  
I'd've been at home today.  
But I was young and foolish, oh god,  
Let a rambler lead me astray.  
  
Go tell my baby sister  
Don't do what I have done.  
Go shun that house in New Orleans  
They call the risin' sun.  
  
Well, I'm going back to New Orleans,  
My race is almost run.  
I'm going back to spend my life  
In the house of the risin' sun.

"
103,Marianne Faithfull,I Ain't Goin' Down To The Well No More,"Oh  
I ain't going down  
I ain't going down  
Oh, honey to the well no more  
Oh.  
And I ain't got nothing  
Oh, and I can't stand nothing  
Oh.  
I ain't going down  
I ain't going down  
Oh, sweet mama to the well no more  
Oh.  
You said you was a true believer  
I'm the true believer  
I'm a true believer  
Oh.  
I ain't going down  
I ain't going down  
Oh, mama to the well no more  
Oh.  

"
104,Marianne Faithfull,I Got You Babe,"Him:  
Ah, they say we're young and we don't know,  
We won't find out until we grow.  
Her:  
Of course I don't know if all that's true  
'Cause you've got me, and baby I've got you.  
Both:  
Babe,  
I've got you, babe,  
I've got you, babe.  
Him:  
They say our love won't pay the rent,  
Before it's earned, our money's always spent.  
Her:  
I guess that's so, we don't have a lot,  
But at least I'm sure of all the things we've got.  
Both:  
Babe,  
I've got you, babe,  
I've got you, babe.  
Him:  
I've got flowers in the spring,  
I've got you to wear my ring.  
Her:  
And when I'm sad,  
Him:  
Oh yeah!  
Her:  
You're a clown  
Him:  
I'm a clown!  
Her:  
And if I get scared, you're always around.  
Her:  
Don't let them say your hair's too long -  
I don't care, with you I can't be wrong.  
Him:  
Then put your little arms in mine,  
There ain't no river or mountain we can't climb.  
Him:  
Babe,  
Both:  
I've got you, babe,  
I've got you, babe.  
Him:  
I've got you to walk with me,  
Her:  
I've got you to talk with me.  
Him:  
I've got you to hold my hand,  
Her:  
I've got you to understand.  
Him:  
I've got you to kiss goodnight,  
Her:  
I've got you to hold me tight.  
Him:  
I've got you and I, I won't let go,  
Her:  
I've got you to love me so.  
Both:  
I've got you, babe.  
Him:  
I've got you, babe  
Her:  
I've got you, babe  
Him:  
I've got you, babe  
Her:  
I've got you, babe  
Him:  
I've got you, babe  
Her:  
Him:  
I've got you, babe.

"
105,Marianne Faithfull,I'd Like To Dial Your Number,"I'd like to dial your number again  
But I don't remember it so well.  
I'd like to see you again  
'Cause I don't remember when  
  
I said I wouldn't see you again  
Been so long I don't remember when.  
  
I'd like to kiss you one more time  
Because I feel it might be different now.  
I'd like to love you one more time  
Because the last respect was mine.  
  
Although I didn't have the time  
Been so long just thought one more time.  
  
So I'd like to dial your number again,  
Seems that I remember it so well.  
I'd like to see you again  
'Cause I don't remember when  
  
I said I wouldn't see you again  
Been so long, can you tell me when ?

"
106,Marianne Faithfull,I'll Keep It With Mine,"You will search, babe  
At any cost  
But how long, babe  
Can you search for what is not lost?  
Everybody will help you  
Some people are very kind  
But if I can save you anytime  
Come on, give it to me  
I'll keep it with mine  
I can't help it  
If you might think I am odd  
If I say I'm loving you  
Not for what you are but for what you're not  
Everybody will help you  
Discover what you set out to find  
But if I can save you anytime  
Come on, give it to me  
I'll keep it with mine  
The train leaves  
At half past ten  
But it will be back  
In the same old spot again  
The conductor  
He's still stuck on the line  
But if I can save you anytime  
Come on, give it to me  
I'll keep it with mine  

"
